21231.0,159.909,362.2,203.299,481.807,404.45,660.976,331.397,375.767,722.119,184.494,636.587,566.854,502.867,541.075,479.239,633.479,654.421,246.45,413.002,1.0,719.205,345.747,515.17,92.772,291.965,402.056,360.599,835.077,440.882,645.617,682.911,640.277,490.784,620.214,452.302,422.889,307.403,95.292,767.641,368.189,252.197,323.345,638.347,315.411,543.323,677.19,411.24,552.109,612.895,258.186,108.579,552.361,216.737,194.453,731.947,267.014,187.676,500.556,393.308,519.182,474.763,329.592,838.659,795.844,640.793,330.666,259.13,193.479,133.988,125.139,478.76,299.346,281.085,315.142,439.497,267.744,315.0,593.37,471.99,637.112,593.303,568.316,417.281,641.114,523.715,433.307,194.635,150.583,181.216,282.818,322.638,321.805,311.342,348.865
22278.0,833.634,602.077,592.101,1098.583,1021.225,1285.106,880.592,671.298,880.14,583.354,886.516,783.169,1126.997,230.476,697.492,483.721,346.436,492.999,616.446,719.974,1.0,569.947,568.2,814.495,916.095,385.595,369.146,143.603,977.768,795.332,756.109,557.417,995.566,99.401,469.937,353.902,924.179,817.327,685.466,396.938,798.032,787.214,203.988,403.188,715.246,691.804,835.505,227.197,197.024,626.891,675.963,176.19,823.184,692.115,116.99,771.828,561.995,618.096,437.581,295.43,578.68,668.155,757.077,802.431,998.384,931.018,892.294,819.181,777.156,800.534,253.959,916.122,963.782,450.193,357.616,463.806,435.273,352.363,481.952,861.889,765.522,1192.446,1041.411,279.253,428.8,529.886,801.082,573.974,902.938,437.69,453.435,456.857,446.379,451.174
23096.0,306.998,515.933,145.73,605.184,527.826,791.707,387.193,606.185,460.558,463.113,466.934,341.379,633.598,474.72,194.0,174.514,289.273,170.2,174.656,344.591,569.477,1.0,185.451,405.932,422.696,418.152,329.69,601.994,484.37,375.75,413.044,292.014,502.167,470.486,113.735,220.954,430.78,368.089,420.063,249.952,304.632,293.816,369.431,260.963,273.455,407.322,342.106,335.805,543.493,559.818,450.02,402.633,558.178,579.393,481.7,608.455,163.702,600.479,463.654,369.453,561.063,174.756,491.674,525.977,578.803,643.826,572.289,325.782,447.147,272.336,314.8,422.723,461.702,385.08,491.396,398.693,378.297,228.221,519.284,379.841,323.436,699.047,548.012,317.511,144.685,90.533,536.076,316.407,494.375,372.577,385.934,391.744,381.266,413.748
24322.0,505.716,620.099,340.424,763.256,629.0,829.539,488.367,710.351,354.818,567.279,361.194,235.639,671.43,554.256,173.483,85.658,276.193,289.272,114.859,517.887,569.382,184.909,1.0,579.229,523.87,522.318,433.856,592.124,558.582,270.01,207.396,131.746,508.174,473.289,217.901,300.49,531.954,566.807,259.111,361.426,405.806,394.99,359.562,365.129,167.715,136.153,345.497,333.371,623.029,663.983,623.317,482.169,731.475,683.558,471.831,781.752,403.134,704.645,567.82,448.99,665.229,245.572,330.722,376.075,473.063,817.122,745.586,426.956,620.444,471.028,394.336,523.897,562.875,489.246,605.638,502.859,482.462,202.309,623.449,274.101,217.696,736.879,598.203,307.642,198.479,99.184,709.373,419.556,667.672,476.742,490.1,495.91,485.432,517.914
25056.0,178.304,441.213,264.595,515.607,438.25,719.722,390.143,454.781,780.865,263.507,695.333,628.151,561.613,636.962,540.535,578.584,750.308,342.337,474.298,92.276,815.092,407.044,576.467,1.0,350.711,497.943,456.486,930.963,499.628,706.913,744.207,701.573,549.53,716.101,438.248,518.776,341.203,84.451,828.938,464.076,310.943,382.091,734.234,411.298,604.619,738.486,469.986,647.996,708.782,337.199,187.592,648.248,206.315,273.466,827.834,264.764,256.719,579.569,489.194,615.068,553.776,390.888,899.955,857.14,699.539,248.688,177.152,250.31,50.197,186.435,574.647,261.441,216.516,411.029,535.384,363.631,410.887,689.256,551.003,698.408,654.599,627.062,476.027,737.0,619.602,494.603,139.803,246.47,99.238,378.705,418.525,417.692,407.229,444.752
26362.0,180.567,650.164,290.813,305.165,161.146,371.448,41.869,663.732,432.59,472.458,347.059,372.938,213.339,789.66,270.461,612.038,797.337,436.844,421.908,291.114,935.434,422.281,524.076,349.124,1.0,650.641,609.184,1005.361,151.354,437.629,516.802,680.258,201.256,817.849,453.486,586.911,95.424,246.101,618.027,535.562,121.232,109.629,781.041,546.574,548.258,550.611,178.056,694.803,861.48,546.15,396.543,768.59,504.701,482.418,885.068,554.978,354.891,788.52,641.893,735.41,762.728,262.388,628.182,585.368,351.264,587.018,515.482,102.714,390.34,169.901,680.757,152.458,209.636,563.727,688.082,516.329,563.586,736.285,697.522,398.165,488.395,278.788,127.753,783.808,563.992,506.742,482.599,399.168,437.568,531.404,571.223,570.39,559.928,597.45
27229.0,520.163,227.023,391.324,843.73,766.372,1022.899,693.32,331.478,793.84,269.939,800.216,689.854,864.79,157.391,588.983,494.157,462.698,278.666,507.938,406.502,386.414,415.341,518.733,501.023,653.888,1.0,82.284,523.793,802.805,709.032,746.326,628.375,781.233,342.292,300.469,283.568,669.326,503.855,756.424,216.356,583.698,572.881,367.305,163.578,606.737,740.604,621.172,281.067,229.211,287.071,362.548,267.182,448.421,352.296,450.086,432.009,332.152,308.393,99.199,127.096,268.978,453.822,828.034,873.388,878.973,591.198,656.083,555.402,463.741,487.062,194.66,661.269,650.311,96.657,55.813,150.391,86.834,454.048,172.249,713.122,656.717,930.239,779.204,407.951,384.393,423.815,487.667,260.502,589.466,125.724,86.251,106.652,115.219,83.989
28085.0,474.793,222.204,318.368,798.36,721.003,977.53,647.95,312.456,706.903,224.513,713.28,602.917,819.42,237.342,502.047,394.709,389.139,191.73,421.001,361.133,360.467,328.405,431.797,455.653,608.518,83.948,1.0,476.339,757.436,622.095,659.389,528.927,694.296,261.476,213.533,184.119,623.956,458.486,656.976,129.42,496.762,485.945,293.746,76.642,519.801,653.668,534.236,207.508,309.161,268.049,317.122,193.623,464.343,333.273,373.209,412.986,259.197,306.75,160.35,160.444,267.334,366.885,728.586,773.94,792.037,572.176,533.453,510.032,418.314,441.692,120.022,615.899,604.941,91.352,135.763,104.964,76.431,354.6,215.979,626.186,569.781,884.87,733.834,334.392,284.945,336.878,442.241,215.132,544.096,78.848,92.205,98.015,87.537,102.992
29232.0,889.145,696.313,680.849,1187.331,1109.974,1376.748,969.341,786.565,902.027,698.621,908.404,805.057,1218.639,367.11,719.38,505.609,368.324,581.747,638.334,835.242,143.002,603.194,590.088,929.762,1004.843,522.229,484.413,1.0,1105.791,817.219,777.997,579.305,1055.383,214.951,558.685,438.882,1012.927,932.594,707.354,506.101,886.78,875.963,232.587,557.725,737.134,713.691,924.253,312.996,333.657,742.158,791.23,291.457,938.452,807.382,121.216,887.095,650.743,754.729,574.214,410.697,715.314,756.903,778.964,824.318,1020.272,1046.285,1007.561,907.929,892.423,854.483,369.226,1004.87,1043.849,565.46,494.25,579.073,550.54,374.251,618.586,883.777,787.41,1284.088,1145.413,301.141,450.688,551.774,916.349,689.241,1018.205,552.957,566.314,572.124,561.646,577.1
30189.0,330.215,799.812,440.461,213.2,254.133,279.483,146.296,813.38,284.381,622.106,198.85,224.73,121.373,939.308,308.805,643.241,708.697,567.768,385.416,440.762,1066.357,553.205,556.434,498.772,152.279,800.289,758.832,1105.202,1.0,289.42,368.594,532.049,53.047,948.773,584.41,717.835,247.123,395.75,469.818,666.486,270.88,181.076,872.639,677.497,400.05,402.402,144.628,825.727,1011.128,695.798,546.191,899.514,654.349,632.066,984.908,704.626,504.539,938.168,791.541,866.334,912.376,386.047,479.974,437.159,203.055,736.666,665.13,252.362,539.988,319.549,811.681,304.157,361.334,713.375,837.73,665.977,713.234,710.73,847.17,249.956,340.187,186.823,44.003,820.719,776.156,575.457,632.247,548.816,587.216,681.052,720.871,720.038,709.576,747.098
